,堤体延長,堤体幅,左右壁体高さ,中詰土天端高さ,堤外区間地表面,堤内区間地表面,引張材間隔,在来地盤重量,在来地盤区分,在来地盤N値,在来地盤摩擦角,在来地盤粘着力,在来地盤変形係数,中詰め重量,中詰め区分,中詰めN値,中詰め摩擦角,中詰め粘着力,矢板型,矢板材料,引張材直径,引張材材料番号,腹起し材質,堤外側水位_常時,堤内側水位_常時,せん断変形破壊,滑動、支持力,根入れ部の安定,遮水効果,矢板の耐力照査,タイロッドの耐力照査,腹起しの耐力照査
4497,29,4.1,9.5,9.4,0.4,0.0,0.8,11,1,23,34,294,124100,19,0,6,40,42,4,295,31,0,0,3.5,0.0,0.05454545454545454,0.03231887961217344,0.001000010000100001,0.9210526315789475,0.022222222222222223,0.18085106382978725,0.03571428571428571
4498,19,1.4,8.3,8.2,1.3,0.0,1.6,15,0,7,3,130,103900,17,1,13,7,102,5,390,28,1,1,6.5,0.0,0.6703910614525139,0.40268456375838924,0.16506189821182943,1.8817204301075268,0.0851063829787234,0.19090909090909092,0.03783783783783784
4499,10,11.8,7.1,7.0,0.0,1.5,0.8,18,1,42,17,265,83700,14,0,20,19,162,5,295,90,0,0,2.3,0.1,0.001200012000120001,0.02938295788442703,0.001000010000100001,0.1201510470305527,0.0,0.0,0.0
4500,12,6.3,4.7,4.6,0.0,1.3,1.6,15,0,11,45,236,43400,19,1,34,44,281,4,295,82,0,0,4.6,0.4,0.001200012000120001,0.037278657968313145,0.019099156453923283,0.6140350877192983,0.03888888888888889,0.03488372093023256,0.02142857142857143
4501,13,12.8,6.0,5.9,2.2,0.0,1.6,14,1,7,28,216,83000,13,0,10,10,224,4,390,67,0,1,4.2,0.0,0.014054813773717499,0.04126547455295736,0.026800071466857246,0.6445672191528545,0.04680851063829787,0.023255813953488372,0.005405405405405406
4502,10,5.8,7.8,7.7,1.5,0.0,1.6,19,1,21,39,61,161600,16,1,42,39,104,4,390,72,0,1,4.0,0.0,0.40268456375838924,0.22813688212927757,0.11225444340505145,2.5179856115107917,0.07777777777777778,0.0392156862745098,0.02142857142857143
4503,21,3.1,6.6,6.5,2.0,0.0,0.8,12,0,5,8,197,141400,13,0,49,7,164,4,295,68,1,0,5.7,0.0,0.40268456375838924,0.22813688212927757,0.11225444340505145,2.5179856115107917,0.07777777777777778,0.0392156862745098,0.02142857142857143
4504,25,4.3,3.9,3.8,1.1,0.0,0.8,16,0,16,22,235,81600,13,1,10,44,165,5,295,84,1,0,2.4,0.0,0.015088645794039984,0.03712871287128713,0.019749835418038184,0.4156769596199525,0.022222222222222223,0.0,0.0
4505,16,1.6,2.7,2.6,1.0,0.0,1.6,20,1,0,35,71,61400,11,1,17,12,224,5,390,80,1,0,2.4,0.0,0.025962786672436174,0.0588523786169691,0.016611295681063124,0.4666666666666667,0.02127659574468085,0.0196078431372549,0.014285714285714285
4506,28,11.9,9.6,9.5,0.2,0.0,0.8,13,0,36,4,206,41200,19,0,24,24,284,3,295,77,0,1,2.8,0.0,0.002566405748748877,0.15523932729624837,0.03838771593090211,0.34860557768924305,0.044444444444444446,0.0,0.0
4507,11,13.2,6.9,6.8,0.1,0.0,1.6,17,0,46,18,245,180400,19,1,35,17,285,4,390,26,0,1,6.4,0.0,0.030387439858191943,0.08468595624558926,0.061130922058074376,1.023391812865497,0.05531914893617021,0.6595744680851063,0.032432432432432434
4508,22,10.5,5.7,5.6,0.7,0.0,0.8,20,1,30,32,80,160200,16,0,42,29,44,4,295,89,1,0,2.4,0.0,0.008402184567987676,0.040295500335795834,0.021505376344086023,0.4117647058823529,0.022222222222222223,0.00980392156862745,0.0
4509,13,7.7,4.5,4.4,1.0,0.0,1.6,14,0,15,1,216,140000,14,0,49,41,104,5,390,85,0,1,3.6,0.0,0.026905829596412554,0.07467330429371499,0.04928131416837782,0.6809338521400778,0.02127659574468085,0.046511627906976744,0.07027027027027027
4510,17,9.0,10.0,9.9,2.4,0.0,0.8,18,0,25,15,254,80200,14,1,10,34,105,5,295,35,1,1,5.5,0.0,0.058252427184466014,0.07712082262210797,0.09630818619582664,1.3944223107569722,0.1,0.03636363636363636,0.005405405405405406
4511,29,6.2,8.8,8.7,3.1,0.0,0.8,11,1,9,29,90,60000,12,0,17,1,165,3,390,31,0,1,7.7,0.0,0.5357142857142857,0.36697247706422015,0.2654867256637168,2.1875,0.31063829787234043,0.1702127659574468,0.010810810810810811
4512,10,13.9,6.4,6.3,0.4,0.0,0.8,18,0,29,12,61,19700,17,1,31,26,284,5,390,89,0,1,4.2,0.0,0.001200012000120001,0.019258545979778524,0.001000010000100001,0.20833333333333331,0.00425531914893617,0.0,0.007142857142857143
4513,22,11.1,5.2,5.1,0.9,0.0,1.6,11,1,13,26,197,198500,15,0,38,38,43,5,390,86,1,0,1.0,0.0,0.001200012000120001,0.019258545979778524,0.001000010000100001,0.20833333333333331,0.00425531914893617,0.0,0.007142857142857143
4514,26,12.4,2.5,2.4,0.4,0.0,0.8,16,1,24,40,235,138600,15,1,49,31,44,3,295,35,0,0,1.8,0.0,0.01386001386001386,0.011818002757533976,0.001000010000100001,0.21289537712895376,0.016666666666666666,0.010638297872340425,0.0
4515,30,13.6,7.9,7.8,1.4,0.0,1.6,20,1,34,9,273,78800,15,1,10,23,45,3,390,51,0,0,3.6,0.0,0.017115960633290545,0.05272407732864674,0.02320185614849188,0.5162241887905604,0.0425531914893617,0.011627906976744186,0.0
4516,21,10.9,6.7,6.6,1.9,0.0,0.8,13,0,18,23,109,58600,13,0,17,36,105,4,295,47,1,0,5.5,0.0,0.05415162454873646,0.1568627450980392,0.10820559062218214,0.8433734939759036,0.1111111111111111,0.049019607843137254,0.014285714285714285
4517,23,5.4,4.3,4.2,0.0,0.0,1.6,20,0,38,6,80,18300,18,1,31,15,224,5,295,40,0,0,2.4,0.0,0.009483916857662214,0.12903225806451613,0.06633499170812604,0.5057803468208093,0.03888888888888889,0.19767441860465115,0.03571428571428571
4518,13,2.7,3.1,3.0,0.0,0.7,0.8,13,0,22,20,216,197100,16,0,38,27,284,3,390,36,1,1,3.0,0.0,0.001200012000120001,0.05405405405405406,0.0272975432211101,0.529500756429652,0.00851063829787234,0.045454545454545456,0.0
4519,29,1.2,7.4,7.3,1.6,0.0,0.8,11,0,17,3,90,117100,13,0,5,32,44,4,390,48,0,1,1.8,0.0,0.1088929219600726,0.11811023622047244,0.05522319374137137,0.6003430531732419,0.0425531914893617,0.0392156862745098,0.010810810810810811
4520,12,2.4,4.7,4.6,1.0,0.0,1.6,15,0,27,17,128,57200,14,0,17,25,45,4,390,64,1,1,3.5,0.0,0.1088929219600726,0.11811023622047244,0.05522319374137137,0.6003430531732419,0.0425531914893617,0.0392156862745098,0.010810810810810811
4521,24,12.8,3.5,3.4,1.1,0.0,0.8,19,1,12,31,264,37000,11,1,24,37,105,5,295,60,0,0,1.3,0.0,0.001291238943766544,0.008361204013377926,0.001000010000100001,0.14444903012794058,0.016666666666666666,0.011627906976744186,0.007142857142857143
4522,15,10.0,2.3,2.2,0.9,0.0,0.8,12,1,47,45,99,16900,19,0,31,5,164,3,390,57,1,1,1.6,0.0,0.0063836578359399935,0.023081361800346218,0.001000010000100001,0.1924134139637163,0.029787234042553193,0.0196078431372549,0.005405405405405406
4523,19,11.3,7.7,7.6,3.3,0.0,1.6,16,0,7,14,138,156000,19,0,42,42,165,3,295,72,1,1,4.0,0.0,0.011842494818908516,0.096,0.07050528789659224,0.5511811023622047,0.05,0.00980392156862745,0.005405405405405406
4524,30,8.6,6.5,6.4,0.3,0.0,0.8,19,0,42,28,273,135800,17,1,49,10,225,4,390,69,0,0,3.8,0.0,0.017686072218128224,0.0404040404040404,0.025210084033613443,0.6554307116104869,0.03404255319148936,0.011627906976744186,0.0
4525,21,5.8,5.3,5.2,0.8,0.0,1.6,13,1,26,42,109,115700,14,0,5,22,285,5,295,65,0,0,5.2,0.0,0.06948465547191662,0.10600706713780918,0.036523009495982466,0.9776536312849162,0.07222222222222222,0.06976744186046512,0.02142857142857143
4526,25,7.1,2.6,2.5,0.3,0.0,0.8,17,0,37,11,147,55800,15,0,17,15,286,5,390,81,0,0,1.7,0.0,0.0029934891610746625,0.03289473684210526,0.029651593773165306,0.4957507082152975,0.00851063829787234,0.011627906976744186,0.0
4527,16,4.3,9.5,9.4,2.5,0.0,1.6,20,0,21,25,283,35600,12,1,24,27,45,3,295,77,1,1,2.8,0.0,0.04293381037567084,0.034812880765883375,0.0215866162978953,0.8158508158508159,0.06111111111111111,0.00980392156862745,0.016216216216216217
4528,14,10.7,9.8,9.7,0.0,1.7,0.8,13,1,30,39,216,55200,17,0,27,14,163,4,390,54,1,1,3.4,1.1,0.001200012000120001,0.016769144773616546,0.001000010000100001,0.227125243348475,0.01276595744680851,0.0196078431372549,0.0
4529,26,1.4,9.9,9.8,4.7,0.0,0.8,16,0,10,36,31,74600,18,0,10,37,166,5,390,35,0,0,5.6,0.0,0.001200012000120001,0.014398848092152626,0.001000010000100001,0.06272401433691757,0.0,0.0,0.0
4530,24,7.7,2.1,2.0,0.0,0.6,1.6,18,0,20,5,264,94100,13,1,13,24,285,3,295,78,0,0,1.1,0.1,0.001200012000120001,0.014398848092152626,0.001000010000100001,0.06272401433691757,0.0,0.0,0.0
4531,15,5.0,9.0,8.9,0.0,3.3,0.8,11,0,4,19,99,73900,20,1,20,36,44,4,390,74,1,1,7.5,1.4,0.001200012000120001,0.19047619047619047,0.10762331838565022,1.583710407239819,0.01702127659574468,0.00980392156862745,0.010810810810810811
4532,19,6.2,6.3,6.2,1.9,0.0,1.6,16,1,14,33,138,14100,11,0,31,29,45,4,295,90,1,1,3.6,0.0,0.060759493670886074,0.058394160583941604,0.02021563342318059,0.6024096385542169,0.1,0.0392156862745098,0.0972972972972973
4533,10,3.5,5.1,5.0,0.0,2.2,0.8,19,1,50,1,273,192900,18,1,38,41,105,5,390,86,1,0,4.5,1.6,0.001200012000120001,0.048426150121065374,0.001000010000100001,0.4216867469879518,0.00851063829787234,0.0,0.0
4534,21,13.9,3.9,3.8,0.0,1.8,0.8,12,0,34,15,109,172700,16,0,45,8,164,3,295,82,0,0,2.2,1.6,0.001200012000120001,0.039906883937479216,0.001000010000100001,0.04713804713804714,0.0,0.0,0.0
4535,29,3.3,6.6,6.5,0.2,0.0,0.8,11,1,4,43,185,53000,16,1,17,39,166,3,390,48,1,0,3.5,0.0,0.06892590465249857,0.04055424129773572,0.001000010000100001,0.5591054313099042,0.05531914893617021,0.029411764705882353,0.007142857142857143
4536,28,9.6,6.9,6.8,0.0,0.7,1.6,13,0,13,12,118,72500,11,0,20,26,285,4,295,25,0,0,4.9,0.2,0.014921661278288981,0.13574660633484162,0.09139375476009139,0.8120649651972158,0.005555555555555556,0.5319148936170213,0.02857142857142857
4537,11,10.9,4.2,4.1,0.0,0.6,0.8,17,0,24,26,157,12700,12,0,31,18,286,5,390,40,1,0,1.8,0.3,0.001200012000120001,0.022839741149600305,0.014457831325301203,0.13420245398773006,0.01276595744680851,0.00980392156862745,0.0
4538,22,8.1,3.0,2.9,0.0,0.5,1.6,11,1,8,40,292,191500,19,1,38,31,45,3,295,37,0,1,2.3,0.3,0.001200012000120001,0.010383317469931643,0.001000010000100001,0.6433823529411764,0.011111111111111112,0.02127659574468085,0.010810810810810811
4539,13,5.4,9.9,9.8,0.0,2.2,0.8,14,0,43,9,128,171300,17,0,45,43,105,3,390,33,1,1,3.4,1.7,0.001200012000120001,0.16551724137931034,0.031704095112285335,0.44699872286079184,0.00425531914893617,0.0,0.0
4540,25,2.7,8.7,8.6,0.0,2.3,0.8,17,1,28,23,263,151200,14,1,1,10,164,4,295,29,0,0,5.9,2.0,0.001200012000120001,0.06109979633401222,0.019394879751745538,1.6990291262135921,0.03888888888888889,0.07446808510638298,0.007142857142857143
4541,29,3.9,6.1,6.0,0.0,1.8,1.6,12,1,38,37,2,91300,15,1,13,3,165,4,390,45,1,0,2.7,0.2,0.001200012000120001,0.012040939193257074,0.001000010000100001,0.1388888888888889,0.0,0.010638297872340425,0.007142857142857143
4542,19,1.2,4.9,4.8,0.0,1.6,0.8,15,0,22,6,137,71100,12,0,20,15,225,5,295,41,0,1,3.6,0.3,0.001200012000120001,0.11235955056179775,0.055045871559633024,0.3977272727272727,0.011111111111111112,0.03488372093023256,0.0
4543,23,2.4,2.2,2.1,0.0,0.7,1.6,19,0,33,20,176,11300,12,1,31,8,226,5,390,57,0,1,1.1,0.3,0.001200012000120001,0.014609203798392987,0.001000010000100001,0.13333333333333333,0.0,0.0,0.0
4544,28,3.7,7.6,7.5,1.4,0.0,0.8,14,0,43,34,214,150400,13,1,42,1,227,3,390,73,0,1,7.2,0.0,0.5882352941176471,0.12108980827447023,0.05279366476022877,1.0355029585798816,0.1702127659574468,0.023255813953488372,0.005405405405405406
4545,18,14.0,6.4,6.3,1.9,0.0,1.6,17,1,27,3,50,130200,20,0,49,13,287,4,295,69,0,0,3.4,0.0,0.0048778504938823625,0.40816326530612246,0.47468354430379744,0.3333333333333333,0.03333333333333333,0.011627906976744186,0.007142857142857143
4546,30,11.3,5.2,5.1,0.0,0.0,0.8,20,0,12,17,185,110100,18,1,5,25,46,4,390,65,1,0,3.9,0.0,0.03940886699507389,0.04479283314669653,0.08577555396711936,1.090342679127726,0.01702127659574468,0.0196078431372549,0.02142857142857143
4547,20,8.6,4.0,3.9,0.0,0.2,1.6,14,0,47,31,21,89900,15,0,13,37,106,5,295,61,0,1,0.8,0.0,0.001200012000120001,0.060882800608828,0.05371530886302596,0.19444444444444445,0.0,0.0,0.005405405405405406
4548,11,5.8,2.8,2.7,0.0,0.2,1.6,17,1,31,45,157,69700,13,0,20,5,165,3,390,58,1,0,1.6,0.0,0.001200012000120001,0.014689680499449137,0.001000010000100001,0.5700325732899023,0.00851063829787234,0.00980392156862745,0.007142857142857143
4549,15,7.1,8.2,8.1,0.0,1.0,0.8,11,0,42,14,195,9900,13,1,31,42,166,3,295,74,1,0,2.6,0.3,0.001200012000120001,0.05328596802841918,0.026385224274406333,0.24893314366998576,0.016666666666666666,0.0,0.0
4550,19,8.3,5.5,5.4,0.6,0.0,1.6,16,0,1,28,233,149000,14,0,42,35,167,3,390,89,0,0,4.8,0.0,0.04482629809488233,0.0670391061452514,0.04192872117400419,1.0574018126888218,0.07234042553191489,0.023255813953488372,0.03571428571428571
4551,13,13.4,8.5,8.4,0.0,1.3,1.6,14,1,0,28,128,29400,18,0,34,29,284,4,390,50,1,1,4.1,0.5,0.001200012000120001,0.04152249134948097,0.03871966959215281,0.529500756429652,0.02553191489361702,0.0196078431372549,0.005405405405405406
4552,14,6.8,9.8,9.7,2.2,0.0,1.6,13,1,47,11,107,69000,12,1,10,40,228,5,295,35,1,0,9.3,0.0,0.5882352941176471,0.3715170278637771,0.11914217633042097,1.1475409836065575,0.22777777777777777,0.6636363636363637,0.12142857142857143
4553,12,13.2,2.0,1.9,0.0,0.5,0.8,15,0,5,25,40,88500,16,0,13,27,46,3,390,78,1,0,0.6,0.4,0.001200012000120001,0.024004800960192037,0.001000010000100001,0.015555555555555555,0.0,0.0,0.0
4554,24,10.5,8.9,8.8,0.0,2.8,1.6,19,1,41,39,176,68300,14,0,20,39,106,3,295,74,0,1,5.9,0.1,0.001200012000120001,0.0437636761487965,0.021361435488464826,0.4781420765027322,0.011111111111111112,0.0,0.0
4555,28,11.7,6.2,6.1,0.0,2.2,1.6,13,1,0,8,214,8500,14,1,31,32,107,4,390,90,1,1,2.8,0.5,0.001200012000120001,0.05102040816326531,0.001000010000100001,0.1320754716981132,0.0,0.0,0.0
4556,19,9.0,5.0,4.9,0.0,1.9,0.8,16,0,35,22,50,187300,12,0,38,44,166,5,295,86,0,0,3.6,0.7,0.001200012000120001,0.09803921568627451,0.08037508372404555,0.44080604534005036,0.005555555555555556,0.0,0.0
4557,30,6.2,3.8,3.7,0.0,1.5,1.6,20,1,20,36,185,167100,19,1,45,11,226,5,390,83,1,0,3.7,0.7,0.001200012000120001,0.03090394025238218,0.001000010000100001,0.6930693069306931,0.00851063829787234,0.00980392156862745,0.014285714285714285
4558,21,3.5,2.6,2.5,0.0,1.1,0.8,13,1,4,5,21,147000,17,1,1,24,285,3,295,79,0,1,1.6,0.6,0.001200012000120001,0.26905829596412556,0.05175983436853002,0.20348837209302326,0.0,0.0,0.0
4559,25,4.8,8.0,7.9,0.0,0.1,1.6,17,0,14,19,59,87100,17,0,13,16,286,3,390,29,1,1,0.4,0.0,0.001200012000120001,0.14018691588785046,0.028999516674722087,0.050724637681159424,0.0,0.00909090909090909,0.0
4560,20,3.3,4.1,4.0,0.0,0.4,1.6,15,1,9,2,233,7100,15,1,31,21,47,4,390,41,0,0,0.7,0.0,0.001200012000120001,0.051480051480051484,0.001000010000100001,0.08268367587999055,0.0,0.0,0.0
4561,10,13.6,2.9,2.8,0.0,0.4,1.6,18,0,44,16,69,185900,13,0,38,34,107,5,390,37,1,1,1.6,0.1,0.001200012000120001,0.04297994269340974,0.03864734299516908,0.1779359430604982,0.00425531914893617,0.01818181818181818,0.005405405405405406
4562,22,10.9,9.8,9.7,0.0,1.7,0.8,12,0,29,30,204,165700,20,1,45,1,166,3,295,33,0,1,9.1,0.6,0.03545051698670605,0.12145748987854249,0.06876790830945559,1.1363636363636362,0.1111111111111111,0.24468085106382978,0.016216216216216217
4563,13,8.1,8.6,8.5,0.0,1.8,1.6,15,1,13,44,40,145600,18,0,1,13,226,4,390,29,0,0,4.0,0.9,0.001200012000120001,0.061162079510703356,0.02963841138114997,0.37194473963868224,0.00851063829787234,0.06382978723404255,0.007142857142857143
4564,17,9.4,6.0,5.9,0.0,1.5,0.8,19,1,23,13,78,85700,18,0,13,6,227,4,295,45,0,0,5.9,1.0,0.019258545979778524,0.16877637130801687,0.13123359580052493,1.0769230769230769,0.06111111111111111,0.03488372093023256,0.0
4565,25,11.9,8.7,8.6,2.7,0.0,0.8,18,0,44,40,155,165000,19,0,35,37,229,5,295,77,1,0,4.4,0.0,0.010877447425670777,0.05014625992478061,0.04197271773347324,0.6809338521400778,0.044444444444444446,0.00980392156862745,0.0
4566,19,3.9,3.6,3.5,0.0,1.2,0.8,16,1,43,40,50,45400,13,0,27,30,46,5,295,38,0,0,3.1,1.1,0.001200012000120001,0.07259528130671505,0.03169237270230298,0.6717850287907869,0.022222222222222223,0.05319148936170213,0.014285714285714285
4567,10,1.2,2.4,2.3,0.0,0.8,1.6,19,0,28,9,185,25200,11,0,34,43,106,3,390,34,1,0,1.1,0.0,0.001200012000120001,0.023112480739599383,0.01322897144746996,0.14187271990271583,0.0,0.0,0.0
4568,10,7.7,3.6,3.5,0.1,0.0,0.8,19,0,23,37,165,64800,14,0,10,9,49,4,295,85,1,1,2.7,0.0,0.029717682020802376,0.03416856492027335,0.026845637583892613,0.9831460674157303,0.005555555555555556,0.00980392156862745,0.005405405405405406
4569,25,12.8,6.6,6.5,0.0,2.9,0.8,17,1,22,37,59,144200,19,0,1,3,166,4,390,46,1,1,3.9,1.2,0.001200012000120001,0.038301947015639964,0.016720543975030654,0.1044776119402985,0.0,0.0,0.0
4570,29,14.0,3.9,3.8,0.0,1.8,1.6,11,1,33,6,98,84300,19,1,13,41,167,5,390,62,1,1,3.7,1.1,0.001200012000120001,0.08595988538681948,0.03536067892503536,0.2538071065989848,0.00851063829787234,0.00980392156862745,0.005405405405405406
4571,20,11.3,2.7,2.6,0.0,0.0,0.8,14,0,17,20,233,64100,17,1,20,8,227,5,295,58,0,0,0.9,0.0,0.001200012000120001,0.0130647795318454,0.001000010000100001,0.14124293785310735,0.005555555555555556,0.011627906976744186,0.0
4572,24,12.6,8.1,8.0,0.0,0.6,1.6,19,0,27,34,272,4300,17,0,31,1,228,3,390,74,1,0,8.0,0.5,0.07430340557275542,0.07874015748031496,0.05822416302765648,1.5418502202643172,0.3276595744680851,0.12745098039215685,0.08571428571428572
4573,15,9.8,6.9,6.8,0.0,0.8,0.8,12,1,12,3,107,183100,15,1,38,13,287,3,295,70,0,1,3.2,0.0,0.001200012000120001,0.16304347826086954,0.05549389567147613,0.5672609400324149,0.011111111111111112,0.0,0.0
4574,19,11.1,4.3,4.2,0.0,0.6,1.6,16,1,22,17,146,123200,15,1,49,6,288,4,390,86,0,1,0.7,0.1,0.001200012000120001,0.03454231433506045,0.001000010000100001,0.012544802867383513,0.0,0.0,0.0
4575,10,8.3,3.1,3.0,0.0,0.5,1.6,20,0,6,31,281,103100,12,0,5,18,48,5,295,82,1,1,1.6,0.2,0.001200012000120001,0.011976047904191616,0.001000010000100001,0.15040825096691018,0.005555555555555556,0.0,0.0
4576,21,5.6,10.0,9.9,0.0,2.3,0.8,13,1,42,45,117,82900,20,1,13,30,108,5,390,78,1,0,8.9,1.2,0.001200012000120001,0.11173184357541899,0.03863987635239567,0.9138381201044387,0.06808510638297872,0.00980392156862745,0.014285714285714285
4577,12,2.8,8.8,8.7,0.0,2.4,1.6,16,1,26,14,252,62700,18,0,20,42,167,3,295,75,0,1,4.1,1.5,0.001200012000120001,0.055865921787709494,0.001000010000100001,0.2564102564102564,0.005555555555555556,0.0,0.0
4578,23,13.2,7.6,7.5,0.0,2.3,0.8,20,0,10,28,88,42600,15,0,27,10,227,4,390,71,1,0,5.9,1.7,0.001200012000120001,0.08480565371024734,0.04989604989604989,0.36958817317845827,0.03829787234042553,0.0196078431372549,0.007142857142857143
4579,28,1.4,4.9,4.8,0.0,1.7,1.6,14,0,21,42,126,181700,15,1,38,2,228,4,390,87,1,0,2.7,1.6,0.001200012000120001,0.02056555269922879,0.001000010000100001,0.24475524475524474,0.00425531914893617,0.0,0.007142857142857143
4580,18,11.7,3.7,3.6,0.0,1.4,0.8,17,1,5,11,262,161500,13,0,45,15,287,5,295,83,0,0,3.1,0.1,0.001200012000120001,0.026223776223776224,0.001000010000100001,0.23890784982935154,0.0,0.0,0.0
4581,30,9.0,2.5,2.4,0.0,1.0,1.6,11,0,40,25,97,141400,11,0,1,27,47,3,390,79,0,1,1.2,0.2,0.001200012000120001,0.02456499488229273,0.017520805957074025,0.03125,0.0,0.0,0.0
4582,13,10.2,7.9,7.8,0.0,3.6,1.6,15,0,0,39,136,81500,11,1,13,20,48,3,295,29,0,1,7.0,1.5,0.001200012000120001,0.0718562874251497,0.04178272980501393,0.6329113924050632,0.011111111111111112,0.010638297872340425,0.005405405405405406
4583,25,7.5,6.7,6.6,0.0,0.0,0.8,18,1,35,8,271,61300,18,0,20,32,107,4,390,25,1,0,1.4,0.0,0.0014009690035607961,0.06465517241379311,0.001000010000100001,0.37393162393162394,0.00851063829787234,0.01818181818181818,0.0
4584,12,10.0,9.5,9.4,0.0,0.9,0.8,17,0,5,36,48,140600,19,1,42,17,109,4,390,57,0,0,5.4,0.8,0.03396546844041891,0.13114754098360654,0.09925558312655086,0.7462686567164178,0.03829787234042553,0.05813953488372093,0.02142857142857143
4585,23,7.3,8.3,8.2,0.0,1.1,1.6,20,0,40,5,184,120400,17,0,49,30,169,5,295,53,1,1,7.8,0.1,0.13348164627363737,0.19736842105263158,0.09942004971002485,1.2195121951219512,0.07777777777777778,0.43137254901960786,0.21621621621621623
4586,27,8.5,5.6,5.5,1.9,0.0,0.8,14,1,50,19,222,60600,17,1,9,22,170,5,295,69,1,0,4.0,0.0,0.023715415019762844,0.04926108374384237,0.04314063848144952,1.0144927536231882,0.05555555555555555,0.00980392156862745,0.007142857142857143
4587,18,5.8,4.4,4.3,0.0,0.9,1.6,18,1,35,33,58,40400,15,1,17,35,230,3,390,65,0,1,4.3,0.3,0.014416146083613648,0.1362088535754824,0.06374840628984275,1.1111111111111112,0.04680851063829787,0.03488372093023256,0.010810810810810811
4588,30,3.0,3.2,3.1,0.0,0.8,0.8,11,0,19,2,193,20200,12,0,24,2,289,4,295,61,0,0,1.7,0.4,0.001200012000120001,0.02946231279155414,0.018978333069745373,0.37513397642015006,0.005555555555555556,0.0,0.0
4589,13,4.3,8.6,8.5,0.5,0.0,0.8,15,1,29,16,232,159400,12,1,35,40,290,4,390,77,0,0,0.9,0.0,0.001200012000120001,0.041011619958988374,0.001000010000100001,0.14855687606112056,0.00425531914893617,0.0,0.0
4590,28,9.4,3.5,3.4,0.0,0.9,0.8,13,1,29,16,126,39800,17,1,27,34,107,5,390,38,0,0,2.3,0.5,0.001200012000120001,0.03380281690140845,0.001000010000100001,0.2084574151280524,0.00851063829787234,0.031914893617021274,0.007142857142857143
4591,15,11.9,6.2,6.1,0.0,2.3,0.8,12,0,49,44,203,119000,18,0,49,19,109,3,390,70,0,0,5.7,2.2,0.001200012000120001,0.036210018105009054,0.020714655618850338,0.37433155080213903,0.03404255319148936,0.011627906976744186,0.007142857142857143
4592,27,9.2,5.0,4.9,0.0,1.9,1.6,15,1,34,13,39,98900,15,1,5,31,169,4,295,66,1,0,2.7,0.2,0.001200012000120001,0.13904982618771725,0.04672897196261682,0.09492812584757256,0.0,0.0,0.0
4593,17,6.4,3.8,3.7,0.0,1.6,0.8,19,0,18,27,174,78700,13,0,13,44,229,4,390,62,1,1,3.1,0.3,0.001200012000120001,0.039049788480312396,0.02148997134670487,0.19444444444444445,0.0,0.0,0.0
4594,12,4.9,8.0,7.9,0.0,0.2,0.8,16,1,13,10,48,197700,11,1,31,4,289,5,390,74,0,0,6.0,0.1,0.001200012000120001,0.03239740820734341,0.001000010000100001,0.22727272727272727,0.00425531914893617,0.0,0.0
4595,24,2.2,6.8,6.7,0.0,0.4,0.8,20,1,48,24,184,177500,18,0,38,16,49,3,390,70,1,1,1.4,0.2,0.001200012000120001,0.03239740820734341,0.001000010000100001,0.22727272727272727,0.00425531914893617,0.0,0.0
4596,28,3.5,4.2,4.1,0.0,0.4,1.6,14,0,7,38,222,117600,18,0,49,9,50,3,295,86,0,1,3.5,0.3,0.001200012000120001,0.04562737642585551,0.02291825821237586,1.1666666666666667,0.044444444444444446,0.011627906976744186,0.005405405405405406
4597,26,9.8,4.5,4.4,0.0,0.6,0.8,16,1,17,6,155,137200,13,1,1,40,168,5,390,63,0,0,4.4,0.5,0.014318100465338265,0.08124576844955991,0.03386769022352676,0.545171339563863,0.02553191489361702,0.023255813953488372,0.007142857142857143
4598,30,11.1,9.9,9.8,0.0,1.8,1.6,20,1,27,20,193,77300,14,0,13,33,169,5,295,79,0,0,6.9,0.2,0.001200012000120001,0.08207934336525308,0.04715498270983968,0.9162303664921466,0.03888888888888889,0.023255813953488372,0.02142857142857143
4599,13,12.3,7.2,7.1,0.0,1.6,0.8,15,0,37,34,232,17400,14,1,24,26,170,5,390,28,0,0,3.2,0.5,0.001200012000120001,0.02425222312045271,0.015533980582524271,0.1733531451213472,0.01276595744680851,0.02127659574468085,0.0
4600,25,9.6,6.0,5.9,0.0,1.6,1.6,18,0,22,3,67,196300,11,1,31,38,230,3,295,25,1,1,4.6,0.7,0.001200012000120001,0.1944894651539708,0.10879419764279238,0.34756703078450846,0.005555555555555556,0.10909090909090909,0.005405405405405406
4601,15,6.8,4.8,4.7,0.0,1.4,0.8,11,1,6,17,203,176100,19,0,38,6,289,4,390,87,1,0,1.7,0.8,0.001200012000120001,0.036155468514612835,0.001000010000100001,0.03750133933354763,0.0,0.0,0.0
4602,20,8.1,2.1,2.0,0.0,0.6,0.8,16,1,16,31,241,116200,19,1,49,43,290,4,295,37,1,0,1.7,0.4,0.001200012000120001,0.010417570969702231,0.001000010000100001,0.18248175182481752,0.005555555555555556,0.00909090909090909,0.0
4603,10,5.4,9.0,8.9,0.0,3.3,1.6,19,0,1,45,77,96100,17,1,5,11,50,5,390,33,0,0,4.2,3.0,0.001200012000120001,0.018924459864374705,0.001000010000100001,0.14516798009124846,0.00425531914893617,0.010638297872340425,0.0
